Date,Open,High,Low,True Range,1D,,,,,,,
22/07/2016,664.921997,666.583008,646.721985,19.861023,1.93%,,,,,,,
21/07/2016,665.228027,666.218994,660.414978,5.804016,1.14%,,,,,,,
20/07/2016,672.80603,672.929016,663.359985,9.569031,1.13%,,,,,,,
19/07/2016,672.737976,673.276978,667.632019,5.644959,1.37%,,,,,,,
18/07/2016,679.809021,681.554993,668.625,12.929993,2.52%,,,,,,,
17/07/2016,661.992981,682.36499,661.992981,20.372009,2.07%,,,,,,,
16/07/2016,663.781006,666.460022,659.333984,7.126038,1.15%,,,,,,,
15/07/2016,659.171021,667.077026,659.039978,8.037048,1.38%,,,,,,,
14/07/2016,652.922974,662.901978,652.922974,9.979004,1.82%,,,,,,,
13/07/2016,664.796997,668.700012,654.468018,14.231994,3.29%,,,,,,,
12/07/2016,648.28302,675.258972,646.778992,28.47998,3.33%,,,,,,,
11/07/2016,648.484009,659.629028,644.97998,14.649048,1.97%,,,,,,,
10/07/2016,650.598999,652.294006,641.263977,11.030029,3.30%,,,,,,,
09/07/2016,666.383972,666.383972,633.398987,32.984985,4.93%,,,,,,,
08/07/2016,640.687988,666.70697,636.46698,30.23999,7.44%,,,,,,,
07/07/2016,678.090027,682.432007,611.833984,70.598023,6.12%,,,,,,,
06/07/2016,670.41803,681.89801,670.41803,11.47998,2.19%,,,,,,,
05/07/2016,683.208984,683.491028,665.065979,18.425049,3.91%,,,,,,,
04/07/2016,658.804016,683.661987,650.507996,33.153991,6.32%,,,,,,,
03/07/2016,704.968018,704.968018,649.008972,55.959046,6.15%,,,,,,,
02/07/2016,676.734009,703.702026,676.398987,27.303039,3.26%,,,,,,,
01/07/2016,672.515015,686.153992,669.593994,16.559998,4.32%,,,,,,,
30/06/2016,640.591003,675.403015,636.607971,38.795044,4.28%,,,,,,,
29/06/2016,644.122009,644.682007,628.283997,16.39801,2.88%,,,,,,,
28/06/2016,658.10199,659.247986,637.77301,21.474976,4.47%,,,,,,,
27/06/2016,629.348999,655.275024,620.523987,34.751037,6.29%,,,,,,,
26/06/2016,665.93103,665.97998,616.934021,49.045959,7.08%,,,,,,,
25/06/2016,665.281006,691.731018,646.559021,45.171997,8.12%,,,,,,,
24/06/2016,625.575012,681.72699,625.271973,56.455017,10.68%,,,,,,,
23/06/2016,597.442993,629.327026,558.138977,71.188049,12.19%,,,,,,,
22/06/2016,665.914978,678.669983,587.482971,91.187012,12.77%,,,,,,,
21/06/2016,735.882996,735.882996,639.070007,96.812989,8.39%,,,,,,,
20/06/2016,763.927002,764.083984,732.72699,31.356994,3.46%,,,,,,,
19/06/2016,756.687988,766.620972,745.627991,20.992981,4.34%,,,,,,,
18/06/2016,748.755981,777.98999,733.929016,44.060974,6.69%,,,,,,,
17/06/2016,768.487,775.356018,716.55603,58.799988,9.76%,,,,,,,
16/06/2016,696.52301,773.721985,696.52301,77.198975,7.36%,,,,,,,
15/06/2016,685.684998,696.302979,672.560974,23.742005,4.64%,,,,,,,
14/06/2016,704.504028,704.504028,662.804016,41.700012,6.94%,,,,,,,
13/06/2016,671.653992,716.004028,664.487,51.517028,10.61%,,,,,,,
12/06/2016,609.684021,684.843994,607.039001,77.804993,9.18%,,,,,,,
11/06/2016,578.674011,607.116028,578.674011,28.442017,2.97%,,,,,,,
10/06/2016,575.836975,579.127014,573.325012,5.802002,1.46%,,,,,,,
09/06/2016,582.203003,582.203003,570.950989,11.252014,1.82%,,,,,,,
08/06/2016,577.166992,582.838989,573.130005,9.708984,2.77%,,,,,,,
07/06/2016,585.445007,590.258972,567.513977,22.744995,3.01%,,,,,,,
06/06/2016,574.60199,586.469971,574.60199,11.867981,2.22%,,,,,,,
05/06/2016,573.307983,582.807983,569.177979,13.630004,3.47%,,,,,,,
04/06/2016,569.705017,590.132019,564.237976,25.894043,5.92%,,,,,,,
03/06/2016,537.682007,574.638,536.919983,37.718017,4.19%,,,,,,,
02/06/2016,536.515015,540.35199,533.078003,7.273987,2.33%,,,,,,,
01/06/2016,531.106995,543.080017,525.635986,17.444031,4.06%,,,,,,,
31/05/2016,534.190979,546.617981,520.661987,25.955994,4.48%,,,,,,,
30/05/2016,528.471008,544.348999,522.963013,21.385986,5.99%,,,,,,,
29/05/2016,527.47699,553.960022,512.179016,41.781006,10.84%,,,,,,,
28/05/2016,473.028992,533.473022,472.699005,60.774017,9.42%,,,,,,,
27/05/2016,453.520996,478.148987,453.520996,24.627991,3.38%,,,,,,,
26/05/2016,449.671997,453.644012,447.895996,5.748016,1.12%,,,,,,,
25/05/2016,446.062012,450.298004,446.062012,4.235992,0.83%,,,,,,,
24/05/2016,444.290985,447.100006,443.929993,3.170013,0.99%,,,,,,,
23/05/2016,439.347992,444.345001,438.822998,5.522003,1.12%,,,,,,,
22/05/2016,443.217987,443.427002,439.035004,4.391998,0.73%,,,,,,,
21/05/2016,442.966003,443.778015,441.705994,2.072021,1.00%,,,,,,,
20/05/2016,437.792999,444.053986,437.389008,6.664978,2.48%,,,,,,,
19/05/2016,454.523987,454.632996,438.714996,15.918,2.05%,,,,,,,
18/05/2016,453.69101,455.997986,453.299011,2.698975,0.46%,,,,,,,
17/05/2016,454.009003,455.071991,453.605011,1.46698,0.73%,,,,,,,
16/05/2016,457.585999,458.200012,452.945007,5.255005,0.93%,,,,,,,
15/05/2016,455.759003,458.691986,455.459015,3.232971,0.58%,,,,,,,
14/05/2016,455.822998,456.835999,454.786011,2.049988,0.62%,,,,,,,
13/05/2016,454.850006,457.054993,453.453003,3.60199,1.03%,,,,,,,
12/05/2016,452.446991,454.949005,449.25,5.699005,1.04%,,,,,,,
11/05/2016,450.864014,454.575989,450.864014,3.711975,1.81%,,,,,,,
10/05/2016,460.518005,461.928986,448.95401,12.974976,2.07%,,,,,,,
09/05/2016,458.205994,462.480988,456.531006,5.949982,1.02%,,,,,,,
08/05/2016,458.428986,459.416992,455.983002,3.43399,0.74%,,,,,,,
07/05/2016,459.639008,460.674988,457.324005,3.350983,1.97%,,,,,,,
06/05/2016,447.941986,461.375,447.067993,14.307007,1.89%,,,,,,,
05/05/2016,446.710999,448.506012,445.882996,2.623016,0.82%,,,,,,,
04/05/2016,450.183014,450.377991,445.630005,4.747986,1.49%,,,,,,,
03/05/2016,444.72699,451.096985,442.617004,8.479981,2.12%,,,,,,,
02/05/2016,451.933014,452.445007,441.776001,10.669006,1.70%,,,,,,,
01/05/2016,448.484009,452.479004,447.927002,4.552002,1.37%,,,,,,,
30/04/2016,455.178009,455.587006,447.696991,7.890015,1.92%,,,,,,,
29/04/2016,449.40799,455.384003,446.016998,9.367005,2.50%,,,,,,,
28/04/2016,445.037994,449.550995,436.649994,12.901001,3.84%,,,,,,,
27/04/2016,466.261993,467.07901,444.134003,22.945007,3.17%,,,,,,,
26/04/2016,461.64801,467.964996,461.621002,6.343994,2.11%,,,,,,,
25/04/2016,459.121002,466.619995,453.59201,13.027985,2.69%,,,,,,,
24/04/2016,450.559998,460.145996,448.928009,11.217987,1.93%,,,,,,,
23/04/2016,445.860992,450.282013,444.330994,5.951019,1.29%,,,,,,,
22/04/2016,449.687988,449.809998,444.149994,5.660004,1.73%,,,,,,,
21/04/2016,441.415985,450.548004,440.951996,9.596008,2.10%,,,,,,,
20/04/2016,435.324005,443.053986,434.406006,8.64798,1.93%,,,,,,,
19/04/2016,428.703003,436.019989,428.104004,7.915985,1.18%,,,,,,,
18/04/2016,427.610992,429.273987,427.085999,2.187988,0.87%,,,,,,,
17/04/2016,430.635986,431.371002,426.07901,5.291992,1.04%,,,,,,,
16/04/2016,429.575012,432.625,428.984009,3.640991,1.08%,,,,,,,
15/04/2016,424.427002,429.928009,424.427002,5.501007,0.93%,,,,,,,
14/04/2016,423.934998,425.371002,423.013,2.358002,0.72%,,,,,,,
13/04/2016,425.631989,426.65799,422.915985,3.742005,0.97%,,,,,,,
12/04/2016,422.842987,427.277008,422.842987,4.434021,0.79%,,,,,,,
11/04/2016,421.872009,422.739014,420.53299,2.206024,0.64%,,,,,,,
10/04/2016,419.59201,422.434998,419.256989,3.178009,0.90%,,,,,,,
09/04/2016,420.811005,420.890991,416.515015,4.375976,1.19%,,,,,,,
08/04/2016,422.907013,425.360992,419.63501,5.725982,1.05%,,,,,,,
07/04/2016,423.619995,423.657013,420.518005,3.139008,0.58%,,,,,,,
06/04/2016,424.283997,424.527008,422.729004,1.798004,0.65%,,,,,,,
05/04/2016,421.016998,424.256989,420.614014,3.642975,0.76%,,,,,,,
04/04/2016,421.299011,422.342987,419.601013,2.741974,0.55%,,,,,,,
03/04/2016,421.173004,421.579987,419.696991,1.882996,0.66%,,,,,,,
02/04/2016,418.421997,422.080994,418.421997,3.658997,0.72%,,,,,,,
01/04/2016,416.76001,418.173004,415.830994,2.34201,0.66%,,,,,,,
31/03/2016,415.256989,418.368988,415.256989,3.111999,0.89%,,,,,,,
30/03/2016,416.834015,416.834015,412.496002,4.338013,2.10%,,,,,,,
29/03/2016,424.303986,426.203003,412.681,13.522003,2.00%,,,,,,,
28/03/2016,426.548004,426.856995,423.292999,3.563996,1.75%,,,,,,,
27/03/2016,418.140015,428.796997,417.710999,11.085998,1.65%,,,,,,,
26/03/2016,417.36499,418.987,416.259003,2.727997,0.63%,,,,,,,
25/03/2016,416.507996,418.079987,415.558014,2.521973,0.68%,,,,,,,
24/03/2016,418.424011,418.679993,415.485992,3.194001,0.61%,,,,,,,
23/03/2016,418.161011,419.268005,417.364014,1.903991,0.94%,,,,,,,
22/03/2016,413.131989,418.375,412.531006,5.843994,1.07%,,,,,,,
21/03/2016,413.417999,413.417999,410.381012,3.036987,0.88%,,,,,,,
20/03/2016,410.401001,414.625,410.401001,4.223999,0.97%,,,,,,,
19/03/2016,409.265015,410.984009,407.230011,3.753998,2.16%,,,,,,,
18/03/2016,420.546997,420.546997,406.136993,14.410004,2.10%,,,,,,,
17/03/2016,417.889008,420.997009,417.889008,3.108001,0.59%,,,,,,,
16/03/2016,416.888,417.686005,415.911987,1.774018,0.59%,,,,,,,
15/03/2016,416.388,418.131012,414.984985,3.146027,0.68%,,,,,,,
14/03/2016,414.200989,416.68399,414.200989,2.483001,0.90%,,,,,,,
13/03/2016,411.64801,416.604004,411.641998,4.962006,1.98%,,,,,,,
12/03/2016,421.605011,421.795013,410.093994,11.701019,2.23%,,,,,,,
11/03/2016,417.238007,423.925995,417.013,6.912995,1.35%,,,,,,,
10/03/2016,414.743988,417.511993,413.251007,4.260986,1.05%,,,,,,,
09/03/2016,413.894012,416.032013,411.605988,4.426025,1.16%,,,,,,,
08/03/2016,414.464996,416.243011,411.093994,5.149017,1.81%,,,,,,,
07/03/2016,407.756989,415.916992,406.30899,9.608002,3.21%,,,,,,,
06/03/2016,400.524994,411.907013,395.778015,16.128998,4.06%,,,,,,,
05/03/2016,410.781006,411.256989,394.035004,17.221985,3.73%,,,,,,,
04/03/2016,421.835999,425.178009,410.938995,14.239014,2.38%,,,,,,,
03/03/2016,423.911987,425.372986,419.411011,5.961975,2.06%,,,,,,,
02/03/2016,435.131012,435.916992,423.989014,11.927978,2.20%,,,,,,,
01/03/2016,437.916992,439.653015,432.319,7.334015,1.98%,,,,,,,
29/02/2016,433.437988,441.506989,431.692993,9.813996,2.51%,,,,,,,
28/02/2016,432.571014,435.683014,423.820007,11.863007,2.08%,,,,,,,
27/02/2016,432.838989,434.230988,428.102997,6.127991,1.96%,,,,,,,
26/02/2016,424.628998,432.152008,421.619995,10.532013,2.10%,,,,,,,
25/02/2016,425.036987,427.718994,420.415009,7.303985,2.25%,,,,,,,
24/02/2016,420.955994,425.549988,413.907013,11.642975,3.84%,,,,,,,
23/02/2016,438.255005,439.858002,417.821014,22.036988,3.21%,,,,,,,
22/02/2016,438.989014,439.045013,432.916992,6.128021,2.87%,,,,,,,
21/02/2016,437.77301,448.04599,429.076996,18.968994,4.67%,,,,,,,
20/02/2016,421.601013,441.984009,421.601013,20.382996,3.06%,,,,,,,
19/02/2016,422.730011,423.104004,417.604004,5.5,1.90%,,,,,,,
18/02/2016,416.571991,425.996002,415.638,10.358002,3.03%,,,,,,,
17/02/2016,407.656006,421.166992,406.783997,14.382995,2.73%,,,,,,,
16/02/2016,401.432007,408.945007,401.432007,7.513,2.47%,,,,,,,
15/02/2016,407.567993,410.381012,397.748993,12.632019,3.43%,,,,,,,
14/02/2016,392.932007,407.230011,392.932007,14.298004,2.80%,,,,,,,
13/02/2016,384.640991,391.859985,384.640991,7.218994,1.66%,,,,,,,
12/02/2016,379.686005,384.95401,379.600006,5.354004,1.58%,,,,,,,
11/02/2016,382.114014,383.130005,376.398987,6.731018,2.18%,,,,,,,
10/02/2016,376.145996,385.483002,375.78299,9.700012,1.88%,,,,,,,
09/02/2016,373.423004,377.246002,372.89801,4.347992,1.45%,,,,,,,
08/02/2016,376.756989,379.878998,373.334015,6.544983,1.66%,,,,,,,
07/02/2016,376.514008,380.871002,374.903015,5.967987,2.61%,,,,,,,
06/02/2016,386.588989,386.631012,372.386993,14.244019,2.54%,,,,,,,
05/02/2016,388.89801,391.093994,385.571991,5.522003,3.67%,,,,,,,
04/02/2016,370.174011,391.608002,369.993011,21.614991,3.81%,,,,,,,
03/02/2016,374.645996,374.950012,368.045013,6.904999,1.32%,,,,,,,
02/02/2016,372.920013,375.882996,372.920013,2.962983,1.77%,,,,,,,
01/02/2016,369.350006,378.071991,367.957001,10.11499,2.99%,,,,,,,
31/01/2016,378.292999,380.346985,367.834991,12.511994,2.24%,,,,,,,
30/01/2016,378.86499,380.916992,376.490997,4.425995,3.07%,,,,,,,
29/01/2016,380.108002,384.378998,365.451996,18.927002,4.39%,,,,,,,
28/01/2016,395.145996,395.502014,379.734985,15.767029,2.65%,,,,,,,
27/01/2016,392.444,396.842987,391.782013,5.060974,1.56%,,,,,,,
26/01/2016,392.002014,397.765991,390.575012,7.190979,2.60%,,,,,,,
25/01/2016,402.316986,402.316986,388.553986,13.763,4.09%,,,,,,,
24/01/2016,388.10199,405.484985,387.51001,17.974975,3.99%,,,,,,,
23/01/2016,382.43399,394.542999,381.980988,12.562011,5.82%,,,,,,,
22/01/2016,409.751007,410.410004,375.282013,35.127991,6.16%,,,,,,,
21/01/2016,419.631989,422.877014,406.299988,16.577026,8.59%,,,,,,,
20/01/2016,379.73999,425.266998,376.598999,48.667999,7.42%,,,,,,,
19/01/2016,387.026001,387.730011,378.971985,8.758026,2.65%,,,,,,,
18/01/2016,381.733002,388.104004,376.665009,11.438995,2.88%,,,,,,,
17/01/2016,387.152008,390.964996,380.09201,10.872986,6.37%,,,,,,,
16/01/2016,365.072998,390.557007,354.914001,35.643006,11.80%,,,,,,,
15/01/2016,430.255005,430.255005,364.330994,65.924011,8.26%,,,,,,,
14/01/2016,432.287994,433.324005,427.845001,5.479004,1.87%,,,,,,,
13/01/2016,434.665009,435.186005,424.442993,10.743012,2.59%,,,,,,,
12/01/2016,448.182007,448.182007,435.690002,12.492005,2.15%,,,,,,,
11/01/2016,448.697998,450.661987,443.855011,6.806976,1.65%,,,,,,,
10/01/2016,448.238007,448.30899,440.351013,7.957977,1.73%,,,,,,,
09/01/2016,453.382996,454.640015,446.889008,7.751007,2.49%,,,,,,,
08/01/2016,457.537994,462.93399,447.937988,14.996002,5.20%,,,,,,,
07/01/2016,430.010986,458.765991,429.076996,29.688995,4.08%,,,,,,,
06/01/2016,431.855988,431.855988,426.341003,5.514985,1.16%,,,,,,,
05/01/2016,433.069,434.182007,429.675995,4.506012,1.16%,,,,,,,
04/01/2016,430.061005,434.516998,429.084015,5.432983,1.67%,,,,,,,
03/01/2016,433.578003,433.743011,424.705994,9.037017,1.52%,,,,,,,
02/01/2016,434.622009,436.062012,431.869995,4.192017,1.50%,,,,,,,
01/01/2016,430.721008,436.246002,427.515015,8.730987,2.69%,,,,,,,
31/12/2015,425.875,432.92099,418.734985,14.186005,3.06%,,,,,,,
30/12/2015,433.299988,434.386993,422.084015,12.302978,2.92%,,,,,,,
29/12/2015,422.097992,432.983002,420.627014,12.355988,2.79%,,,,,,,
28/12/2015,423.342987,429.769012,418.480988,11.288024,3.17%,,,,,,,
27/12/2015,416.514008,424.006989,408.882996,15.123993,7.33%,,,,,,,
26/12/2015,455.756012,457.489014,405.76001,51.729004,6.37%,,,,,,,
25/12/2015,454.855011,458.304993,452.075012,6.229981,2.44%,,,,,,,
24/12/2015,443.091003,458.455994,443.076996,15.378998,2.67%,,,,,,,
23/12/2015,436.720001,444.528992,436.618988,7.910004,1.84%,,,,,,,
22/12/2015,437.436005,443.687988,435.515991,8.171997,2.89%,,,,,,,
21/12/2015,442.838013,444.729004,427.312012,17.416992,4.95%,,,,,,,
20/12/2015,462.234009,462.644989,434.338013,28.306976,4.00%,,,,,,,
19/12/2015,463.552002,465.580994,456.765015,8.815979,2.09%,,,,,,,
18/12/2015,455.846985,465.177002,454.940002,10.237,2.12%,,,,,,,
17/12/2015,454.777008,457.859985,448.858002,9.001983,3.26%,,,,,,,
16/12/2015,465.208008,465.208008,443.851013,21.356995,4.82%,,,,,,,
15/12/2015,443.877991,465.321014,443.877991,21.443023,4.40%,,,,,,,
14/12/2015,433.272003,447.141998,430.455994,16.686004,3.72%,,,,,,,
13/12/2015,431.660004,441.679993,426.268005,15.411988,8.15%,,,,,,,
12/12/2015,452.334991,469.102997,410.740997,58.362,11.44%,,,,,,,
11/12/2015,415.281006,451.937988,415.281006,36.656982,5.34%,,,,,,,
10/12/2015,417.988007,419.509003,411.548004,7.960999,2.99%,,,,,,,
09/12/2015,414.44101,423.119995,406.290985,16.82901,5.36%,,,,,,,
08/12/2015,395.753998,415.562988,389.950012,25.612976,5.15%,,,,,,,
07/12/2015,389.977997,399.968994,385.411011,14.557983,3.89%,,,,,,,
06/12/2015,389.554993,402.80899,387.088989,15.720001,5.81%,,,,,,,
05/12/2015,363.721008,389.785004,363.229004,26.556,4.75%,,,,,,,
04/12/2015,361.261993,363.515991,355.756989,7.759002,2.87%,,,,,,,
03/12/2015,359.330994,370.274994,357.411987,12.863007,3.54%,,,,,,,
02/12/2015,361.845001,362.231995,349.464996,12.766999,4.65%,,,,,,,
01/12/2015,377.414001,378.931,356.562988,22.368012,4.62%,,,,,,,
30/11/2015,371.437012,382.363007,370.382996,11.980011,3.95%,,,,,,,
29/11/2015,357.471985,371.938995,355.665985,16.27301,3.31%,,,,,,,
28/11/2015,357.140991,359.536011,352.171997,7.364014,3.28%,,,,,,,
27/11/2015,351.860992,363.588989,347.869995,15.718994,8.26%,,,,,,,
26/11/2015,328.303009,366.756989,328.229004,38.527985,7.95%,,,,,,,
25/11/2015,320.045013,329.134003,316.769989,12.364014,2.68%,,,,,,,
24/11/2015,323.014008,323.058014,318.118011,4.940003,1.35%,,,,,,,
23/11/2015,324.350006,325.118011,321.290009,3.828002,1.46%,,,,,,,
22/11/2015,326.975006,327.01001,321.259003,5.751007,2.22%,,,,,,,
21/11/2015,322.09201,328.158997,319.595001,8.563996,3.50%,,,,,,,
20/11/2015,326.411011,326.472992,312.21701,14.255982,3.63%,,,,,,,
19/11/2015,334.678986,335.334015,325.27301,10.061005,2.38%,,,,,,,
18/11/2015,334.592987,336.531006,330.640015,5.890991,2.21%,,,,,,,
17/11/2015,330.362,338.350006,329.614014,8.735992,3.82%,,,,,,,
16/11/2015,319.734985,331.626007,315.904999,15.721008,4.94%,,,,,,,
15/11/2015,333.050995,334.661987,317.48999,17.171997,3.77%,,,,,,,
14/11/2015,336.623993,338.181,329.970001,8.210999,3.40%,,,,,,,
13/11/2015,338.497986,340.914001,326.075012,14.838989,7.41%,,,,,,,
12/11/2015,314.07901,345.080994,313.355988,31.725006,10.49%,,,,,,,
11/11/2015,339.820007,340.584991,300.997009,39.587982,12.09%,,,,,,,
10/11/2015,379.984009,381.386993,329.108002,52.278991,9.97%,,,,,,,
09/11/2015,374.324005,385.278015,362.894989,22.383026,5.67%,,,,,,,
08/11/2015,384.278015,389.894989,368.700012,21.194977,5.26%,,,,,,,
07/11/2015,374.269012,390.585999,372.433014,18.152985,7.73%,,,,,,,
06/11/2015,388.046997,395.835999,354.024994,41.811005,14.06%,,,,,,,
05/11/2015,408.076996,447.561005,374.580994,72.980011,23.29%,,,,,,,
04/11/2015,403.664001,495.562012,380.548004,115.014008,24.22%,,,,,,,
03/11/2015,361.872986,417.899994,357.647003,60.252991,15.71%,,,,,,,
02/11/2015,325.941986,365.359985,323.209015,42.15097,9.17%,,,,,,,
01/11/2015,315.005005,327.471985,311.881012,15.590973,5.95%,,,,,,,
31/10/2015,328.511993,332.777008,309.251007,23.526001,6.97%,,,,,,,
30/10/2015,313.942993,334.169006,313.940002,20.229004,6.01%,,,,,,,
29/10/2015,304.324005,318.170013,301.822998,16.347015,4.93%,,,,,,,
28/10/2015,293.703003,306.330994,293.703003,12.627991,4.18%,,,,,,,
27/10/2015,285.181,296.212006,285.007996,11.20401,2.82%,,,,,,,
26/10/2015,283.627991,285.299988,280.51001,4.789978,3.09%,,,,,,,
25/10/2015,281.445007,294.05899,281.445007,12.613983,3.22%,,,,,,,
24/10/2015,276.503998,281.705994,276.503998,5.201996,1.89%,,,,,,,
23/10/2015,273.648987,278.68399,273.542999,5.140991,2.91%,,,,,,,
22/10/2015,266.496002,276.51001,266.13501,10.375,3.21%,,,,,,,
21/10/2015,269.306,270.769989,263.838989,6.931,2.76%,,,,,,,
20/10/2015,263.571991,270.834991,263.22699,7.608001,2.19%,,,,,,,
19/10/2015,261.860992,264.820007,260.950989,3.869018,2.72%,,,,,,,
18/10/2015,270.907013,271.667999,260.777008,10.890991,4.21%,,,,,,,
17/10/2015,262.747009,273.578003,262.367004,11.210999,4.60%,,,,,,,
16/10/2015,254.296005,266.13501,253.925995,12.209015,3.20%,,,,,,,
15/10/2015,252.106995,255.962006,252.046005,3.916001,1.86%,,,,,,,
14/10/2015,249.492996,254.274994,248.903,5.371994,2.42%,,,,,,,
13/10/2015,245.199997,250.235992,243.757004,6.478988,1.77%,,,,,,,
12/10/2015,246.875,247.453995,245.179001,2.274994,1.10%,,,,,,,
11/10/2015,244.742004,247.242996,244.151993,3.091003,1.09%,,,,,,,
10/10/2015,243.740005,245.319,243.074005,2.244995,0.90%,,,,,,,
09/10/2015,242.498001,244.227997,242.121994,2.106003,0.86%,,,,,,,
08/10/2015,243.074997,244.251007,242.179001,2.072006,1.25%,,,,,,,
07/10/2015,246.169998,246.681,242.585007,4.095993,2.27%,,,,,,,
06/10/2015,240.363998,246.934998,240.136002,6.798996,2.13%,,,,,,,
05/10/2015,238.147003,240.382996,237.035004,3.347992,0.92%,,,,,,,
04/10/2015,238.531006,238.968002,237.940002,1.028,0.72%,,,,,,,
03/10/2015,237.201996,239.315002,236.944,2.371002,0.91%,,,,,,,
02/10/2015,237.264008,238.541,236.602997,1.938003,1.01%,,,,,,,
01/10/2015,236.003998,238.445007,235.615997,2.82901,1.04%,,,,,,,
30/09/2015,236.639999,237.733994,235.628998,2.104996,1.25%,,,,,,,
29/09/2015,239.016006,239.802002,235.927994,3.874008,2.31%,,,,,,,
28/09/2015,232.835999,239.339005,232.466995,6.87201,1.91%,,,,,,,
27/09/2015,234.139008,234.526001,232.475998,2.050003,0.87%,,,,,,,
26/09/2015,235.076004,235.403,233.358002,2.044998,1.23%,,,,,,,
25/09/2015,234.362,237.427002,233.684006,3.742996,1.97%,,,,,,,
24/09/2015,230.358002,235.649002,230.294998,5.354004,1.65%,,,,,,,
23/09/2015,230.936005,231.835007,229.591003,2.244004,2.10%,,,,,,,
22/09/2015,226.968994,232.386002,225.117004,7.268998,2.59%,,,,,,,
21/09/2015,231.216995,231.216995,226.520996,4.695999,1.33%,,,,,,,
20/09/2015,231.399002,232.365005,230.910004,1.455001,0.77%,,,,,,,
19/09/2015,232.858002,233.205002,231.089005,2.115997,0.92%,,,,,,,
18/09/2015,233.520996,234.352997,232.184998,2.167999,0.77%,,,,,,,
17/09/2015,229.076004,230.285004,228.925995,1.359009,1.12%,,,,,,,
16/09/2015,230.25,231.214996,227.401993,3.813003,7.20%,,,,,,,
15/09/2015,230.492004,259.182007,229.822006,29.360001,7.34%,,,,,,,
14/09/2015,230.608994,232.440002,227.960999,4.479003,2.36%,,,,,,,
13/09/2015,235.242004,235.934998,229.332001,6.602997,2.50%,,,,,,,
12/09/2015,239.854996,240.123993,234.753998,5.369995,1.72%,,,,,,,
11/09/2015,238.328995,241.169006,238.328995,2.840011,1.75%,,,,,,,
10/09/2015,238.335999,241.292999,235.791,5.501999,2.48%,,,,,,,
09/09/2015,243.414993,244.416,237.820999,6.595001,2.65%,,,,,,,
08/09/2015,239.845993,245.781006,239.677994,6.103012,1.98%,,,,,,,
07/09/2015,239.934006,242.106003,238.722,3.384003,2.47%,,,,,,,
06/09/2015,234.869995,242.912003,234.681,8.231003,3.24%,,,,,,,
05/09/2015,230.199005,236.143005,229.442993,6.700012,2.32%,,,,,,,
04/09/2015,227.214996,230.899994,227.050995,3.848999,1.48%,,,,,,,
03/09/2015,229.324005,229.604996,226.667007,2.937989,1.54%,,,,,,,
02/09/2015,228.026993,230.576996,226.475006,4.10199,1.84%,,,,,,,
01/09/2015,230.255997,231.216003,226.860001,4.356002,2.27%,,,,,,,
31/08/2015,229.113998,231.955994,225.914993,6.041001,2.58%,,,,,,,
30/08/2015,229.895004,232.067993,226.246994,5.820999,2.53%,,,,,,,
29/08/2015,231.548996,233.222,227.330002,5.891998,4.49%,,,,,,,
28/08/2015,224.701004,235.218994,220.925995,14.292999,4.26%,,,,,,,
27/08/2015,226.050003,228.643005,223.684006,4.958999,3.59%,,,,,,,
26/08/2015,222.076004,231.182999,220.203995,10.979004,8.98%,,,,,,,
25/08/2015,210.067993,226.320999,199.567001,26.753998,9.74%,,,,,,,
24/08/2015,228.112,228.139008,210.442993,17.696015,5.39%,,,,,,,
23/08/2015,230.376007,232.705002,225.580002,7.125,4.16%,,,,,,,
22/08/2015,232.662003,234.957001,222.703995,12.253006,3.60%,,,,,,,
21/08/2015,235.354996,236.432007,231.723999,4.708008,3.34%,,,,,,,
20/08/2015,226.899002,237.365005,226.899002,10.466003,5.56%,,,,,,,
19/08/2015,225.671005,237.408997,222.766006,14.642991,11.93%,,,,,,,
18/08/2015,257.925995,257.993011,211.078995,46.914016,9.73%,,,,,,,
17/08/2015,258.48999,260.505005,257.117004,3.388001,1.68%,,,,,,,
16/08/2015,261.865997,262.440002,257.040985,5.399017,2.03%,,,,,,,
15/08/2015,265.528992,266.666992,261.29599,5.371002,2.15%,,,,,,,
14/08/2015,264.131989,267.466003,261.477997,5.988006,1.76%,,,,,,,
13/08/2015,266.183014,266.231995,262.841003,3.390992,1.59%,,,,,,,
12/08/2015,270.597992,270.673004,265.468994,5.20401,2.17%,,,,,,,
11/08/2015,264.34201,270.385986,264.093994,6.291992,2.02%,,,,,,,
10/08/2015,265.477997,267.032013,262.596008,4.436005,2.10%,,,,,,,
09/08/2015,261.115997,267.002991,260.467987,6.535004,4.60%,,,,,,,
08/08/2015,279.742004,279.928009,260.709991,19.218018,4.17%,,,,,,,
07/08/2015,278.740997,280.391998,276.365997,4.026001,1.34%,,,,,,,
06/08/2015,281.906006,281.906006,278.403015,3.502991,1.32%,,,,,,,
05/08/2015,284.846985,285.501007,281.488007,4.013,1.51%,,,,,,,
04/08/2015,281.225006,285.714996,281.225006,4.48999,1.72%,,,,,,,
03/08/2015,282.806,285.471008,280.233002,5.238006,1.91%,,,,,,,
02/08/2015,280.449005,283.032013,277.528992,5.503021,2.16%,,,,,,,
01/08/2015,284.686005,284.932007,278.112,6.820007,2.33%,,,,,,,
31/07/2015,287.696014,288.959015,282.343994,6.615021,1.76%,,,,,,,
30/07/2015,289.102997,290.126007,286.567993,3.558014,1.58%,,,,,,,
